product_name,brand,price,source_file
Don Enrico México Tortilla Chips Salt 175 g,Don Enrico México,"12,51",GASTRONOMIA
"Garofalo Mezzaluna Ricotta di Bufala, Porcini e Tartufo 230 g",Garofalo,"18,65",GASTRONOMIA
Olive verdi denocciolate al peperoncino Ficacci da banco,Banco Gastronomia Carrefour,"13,50",GASTRONOMIA
Carrefour Bio Spezzatino vegetale 200 g,Carrefour Bio,"17,95",GASTRONOMIA
Viva la Mamma Risotto alla Milanese 300 g,Viva la Mamma,"13,30",GASTRONOMIA
Valess Veggie Crispy Chicken Sticks con Chili 160 g,Valess,"21,56",GASTRONOMIA
Old El Paso Salsa Dip Mild 312 g,Old El Paso,"7,98",GASTRONOMIA
Tipiak Couscous Bustine-cottura 4 x 100 g,Tipiak,"8,48",GASTRONOMIA
"Golfera Ben Fatto Risotto ai Funghi Porcini 0,250 kg",Golfera,"20,76",GASTRONOMIA
Terre d'Italia Pici della Toscana 500 g,Terre d'Italia,"7,98",GASTRONOMIA
Riccionepiadina Cassone Fresco Prosciutto Cotto e Mozzarella 230 g,Riccionepiadina,"19,96",GASTRONOMIA
Save Instant Miso Soup Tofu 4 x 8 g,Save,"165,31",GASTRONOMIA
Viva la Mamma Lasagne Ragù 400 g,Viva la Mamma,"12,48",GASTRONOMIA
acquafarina Piadina Romagnola IGP alla Riminese 5 Piadine 600 g,acquafarina,"3,65",GASTRONOMIA
Fratelli Beretta Tramezzino Più Prosciutto Praga 140 g,Fratelli Beretta,"13,21",GASTRONOMIA
"Golfera Ben Fatto Risotto ai Frutti di Mare 0,250 kg",Golfera,"21,16",GASTRONOMIA
Fini Antica Bottega Tortellini Emiliani 250 g,Fini,"8,76",GASTRONOMIA
Jack Link's Beef Jerky Teriyaki 25 g,Jack Link's,"139,60",GASTRONOMIA
Hari&Co Polpettine Vegetali di Ceci Patate Dolci - Curcuma 180 g,Hari&Co,"24,39",GASTRONOMIA
Reflets de France Palets bretons 100 g,Reflets de France,"22,00",GASTRONOMIA
Mulan I Tradizionali Spaghetti di Riso con verdura e carne 200 g,Mulan,"19,95",GASTRONOMIA
De Belgen Truffes au chocolat belge 150 g,De Belgen,"13,27",GASTRONOMIA
Viva La Mamma Cous Cous Pollo Verdura 200 g,Viva La Mamma,"16,45",GASTRONOMIA
Save Soy Sauce Less Salt 500 ml,Save,"8,90",GASTRONOMIA
Old El Paso Guacamole Mild 320 g,Old El Paso,"7,78",GASTRONOMIA
Mulan I Dim Sum Ravioli Xiaolongbao 150 g,Mulan,"33,27",GASTRONOMIA
Fratelli Beretta Tramezzino Leggero Tonno e Olive Philadelphia Light 130 g,Fratelli Beretta,"22,69",GASTRONOMIA
S&B Golden Curry Japanese Curry Mix in Block Mild 92 g,S&B,"23,80",GASTRONOMIA
BUITONI Brisée Pasta Briseé Rettangolare Rotolo 230g,BUITONI,"11,96",GASTRONOMIA
Naked Chow Mein Noodles 78 g,Naked,"28,08",GASTRONOMIA
Arnaboldi Sushi Nori alla Giapponese alghe essiccate 8 fogli 21 g,Arnaboldi,"142,38",GASTRONOMIA
Chef a Casa arrosto di Tacchino con patate 250 g,Chef a Casa,"23,96",GASTRONOMIA
Carrefour Bon appétit! Tacchino Olio e Limone 180 g,Carrefour,"27,78",GASTRONOMIA
Terre d'Italia Casonsèi de la Bergamasca 250 g,Terre d'Italia,"17,56",GASTRONOMIA
Viva La Mamma Paella Frutti di Mare 250 g,Viva la Mamma,"13,96",GASTRONOMIA
Chef a Casa scaloppine al Vino bianco 220 g,Chef a Casa,"27,23",GASTRONOMIA
Kikkoman Poke Sauce 250 ml,Kikkoman,"27,40",GASTRONOMIA
Riccionepiadina Piadina Romagnola IGP alla Riminese 5 x 120 g,Riccionepiadina,"7,08",GASTRONOMIA
Agnolotti alla Carne 250 g,Pasta Ripiena,"11,96",GASTRONOMIA
Terre d'Italia Fricelli di Puglia 500 g,Terre d'Italia,"5,38",GASTRONOMIA
Valsoia Bontà e Salute Cordon Bleu 2 x 110 g,Valsoia Bontà e Salute,"19,55",GASTRONOMIA
Fratelli Beretta Tramezzini Classici Salame e Formaggio 140 g,Fratelli Beretta,"17,79",GASTRONOMIA
Carrefour Bon appétit! Melanzane alla Parmigiana 260 g,Carrefour,"17,27",GASTRONOMIA
De Belgen Amandelles au chocolat au lait belge 100 g,De Belgen,"24,50",GASTRONOMIA
Ravioli di carne,Gerola,"8,73",GASTRONOMIA
Giovanni Rana Sfogliavelo Crudo e Pecorino Romano DOP 250 g,Giovanni Rana,"15,16",GASTRONOMIA
Buitoni Tortellini Carne 230 g,Buitoni,"10,83",GASTRONOMIA
Piada ai Grani Antichi Bio,Fresco Piada,"14,95",GASTRONOMIA
BUITONI Bontà di Semi Pasta Sfoglia Rotonda Rotolo 230g,BUITONI,"13,87",GASTRONOMIA
Terre d'Italia Cotechino Modena IGP 500 g,Terre d'Italia,"13,98",GASTRONOMIA
De Belgen Amandelles pure beurre 175 g,De Belgen,"7,37",GASTRONOMIA
Fini Antica Bottega Tortelloni Funghi Porcini 250 g,Fini,"8,76",GASTRONOMIA
Old El Paso Tortilla Nachips Original 185 g,Old El Paso,"9,68",GASTRONOMIA
Carrefour Bon appétit! Sandwich Cotto e Mozzarella 2 Sandwiches 170 g,Carrefour,"17,59",GASTRONOMIA
Fini Nuove Tradizioni Ravioli Cacio e Pepe 250 g,Fini,"14,76",GASTRONOMIA
FrescOpiada la Nostra Piada 3 x 120 g,FrescOpiada,"10,00",GASTRONOMIA
Luxor Salsa Tahina 450 g,Luxor,"8,42",GASTRONOMIA
Don Enrico México Chili con Carne con fagioli alla messicana 400 g,Don Enrico México,"16,23",GASTRONOMIA
Kikkoman Seasoning for Sushi Rice 300 ml,Kikkoman,"14,97",GASTRONOMIA
Naked Singapore Style Curry Noodles 78 g,Naked,"28,08",GASTRONOMIA
Herr's Jalapeño Cheese Curls 113 g,Herr's,"25,58",GASTRONOMIA
Fratelli Beretta Tramezzino Leggero Prosciutto Cotto e Carciofi Philadelphia Light 130 g,Fratelli Beretta,"22,69",GASTRONOMIA
Carrefour Bon appétit! Risotto con Salsiccia 260 g,Carrefour,"15,38",GASTRONOMIA
Riccionepiadina Cassone Fresco Pomodoro e Mozzarella 230 g,Riccionepiadina,"21,70",GASTRONOMIA
"Amadori Ama Vivi e Gusta Cotolette Veggy 0,200 kg",Amadori,"17,45",GASTRONOMIA
Chef a Casa risotto alla Milanese 250 g,Chef a Casa,"15,16",GASTRONOMIA
Gnocchi di Patate 500 g,Bertoncello,"7,98",GASTRONOMIA
Go-Tan Asian Naturals Coconut Milk 250 ml,Go-Tan,"9,96",GASTRONOMIA
Viva la Mamma Risotto con Funghi Porcini 300 g,Viva la Mamma,"13,30",GASTRONOMIA
Fratelli Beretta Tramezzini Senza Glutine Prosciutto Cotto 150 g,Fratelli Beretta,"23,27",GASTRONOMIA
GARDEN GOURMET Sensational Maxi Crispy Filetti 190 g,GARDEN GOURMET,"21,00",GASTRONOMIA
Agnolotti alla carne 500g,Pastificio La Sorgente,"10,78",GASTRONOMIA
BUITONI Pizza Senza Glutine Pasta per Pizza Rotonda Rotolo 260g,BUITONI,"15,73",GASTRONOMIA
"Golfera Ben Fatto Risotto di Asparagi 0,250 kg",Golfera,"20,76",GASTRONOMIA
Lien Ying Biscotti della Fortuna 12 pezzi 70 g,Lien Ying,"55,57",GASTRONOMIA
Terre d'Italia Cappelletti della Toscana 250 g,Terre d'Italia,"15,00",GASTRONOMIA
cameo le Soffici Margherita 600 g,cameo,"8,98",GASTRONOMIA
Giovanni Rana Sfogliavelo Gorgonzola DOP 250 g,Giovanni Rana,"15,16",GASTRONOMIA
S&B Wasabi 43 g,S&B,"69,53",GASTRONOMIA
Kikkoman Teriyaki Marinata e Salsa 250 ml,Kikkoman,"15,96",GASTRONOMIA
Viva la Mamma Crespelle Prosciutto Cotto 300 g,Viva la Mamma,"15,63",GASTRONOMIA
Mulan I Tradizionali Pollo alle Mandorle con Riso 250 g,Mulan,"19,96",GASTRONOMIA
Carrefour Sensation Mélange d'Éspices pour Fajitas 30 g,Carrefour,"36,33",GASTRONOMIA
Tilda Pure Original Basmati 500 g,Tilda,"7,38",GASTRONOMIA
Riccionepiadina Piadina Romagnola IGP alla Riminese all'Olio Evo 3 x 125 g,Riccionepiadina,"10,37",GASTRONOMIA
Don Enrico México Tortilla Chips Chili 175 g,Don Enrico México,"14,80",GASTRONOMIA
Viva La Mamma Pizzoccheri Valtellina 250 g,Viva la Mamma,"17,96",GASTRONOMIA
POLLO PATATE E BROCCOLI,LA NUOVA GASTRONOMIA,"15,59",GASTRONOMIA
Lien Ying Asian-Spirit Frühlingsrollen-Sauce 200 ml,Lien Ying,"17,45",GASTRONOMIA
Patatine Gusto Teryaki Koikeya,Koikeya,"27,50",GASTRONOMIA
Giovanni Rana Gioiaverde Gnocchi Freschi Spinaci 400 g,Giovanni Rana,"9,48",GASTRONOMIA
TORTA CARCIOFI 300 g.,Freschi con Gusto,"15,63",GASTRONOMIA
Kikkoman Soy Sauce Gluten Free 250 ml,Kikkoman,"21,16",GASTRONOMIA
MOCHI Dolcetti di Riso Glutinoso al Tè Verde,Biyori,"21,86",GASTRONOMIA
Carrefour Bon appétit! Crespelle al Taleggio 250 g,Carrefour,"20,00",GASTRONOMIA
FrescOpiada la Piada Naturale all'olio extra vergine di oliva 3 x 100 g,FrescOpiada,"12,00",GASTRONOMIA
Carrefour Bon appétit! Tramezzino alla veneziana Cotto e Funghi 80 g,Carrefour,"18,63",GASTRONOMIA
MOCHI Dolcetti di Riso Glutinoso ai Fagioli Azuki Rossi,Biyori,"21,19",GASTRONOMIA
Giravolte Tre Formaggi 2 x 85 g,Giravolte,"16,76",GASTRONOMIA
Save Quinoa Noodles Curry Masala 70 g,Save,"19,29",GASTRONOMIA
sabita Chapati 8 Pieces 320 g,sabita,"12,47",GASTRONOMIA
"Golfera Ben Fatto Risotto Salsiccia e Carciofi 0,250 kg",Golfera,"20,76",GASTRONOMIA
Cappelletti al Crudo 250 g,Pasta Ripiena,"11,96",GASTRONOMIA
Chef a Casa crespelle Prosciutto e Formaggio 300 g,Chef a Casa,"16,63",GASTRONOMIA
Vesmati Udon Rice Noodles 250 g,Vesmati,"16,36",GASTRONOMIA
Crescia sfogliata di Urbino,Fresco Piada,"10,89",GASTRONOMIA
Go-Tan Sriracha Sauce Hot Chilly Sauce 215 ml,Go-Tan,"18,09",GASTRONOMIA
Carrefour Bio Troccoli integrali 250 g,Carrefour Bio,"5,00",GASTRONOMIA
Carrefour Bon appétit! Sandwich Speck e Provola Affumicata 2 Sandwiches 170 g,Carrefour,"17,59",GASTRONOMIA
Carrefour Bon appétit! Bis di Verdure Grigliate 200 g,Carrefour,"15,00",GASTRONOMIA
Porchetta di Ariccia IGP da banco,Banco Gastronomia Carrefour,"22,87",GASTRONOMIA
Save Quinoa Noodles Tandoori 70 g,Save,"19,29",GASTRONOMIA
Frittata con spinaci,Freschi con Gusto,"11,97",GASTRONOMIA
Riccionepiadina Cassone Fresco Erbe Mozzarella 230 g,Riccionepiadina,"21,52",GASTRONOMIA
Carrefour Bon appétit! Sandwich Salmone e Uova 2 sandwiches 165 g,Carrefour,"19,94",GASTRONOMIA
Crêapan 6 Crêpes 405 g,Crêapan,"6,89",GASTRONOMIA
Valsoia Bontà e Salute Nuggets 180 g,Valsoia Bontà e Salute,"21,61",GASTRONOMIA
Luxor Falafel preparato per bocconcini vegetariani 150 g,Luxor,"20,60",GASTRONOMIA
"Megic Pizza Pizza Capricciosa 0,400 kg",Megic Pizza,"10,73",GASTRONOMIA
Fini Nuove Tradizioni Ravioli Speck e Gorgonzola 250 g,Fini,"14,76",GASTRONOMIA
Agnolotti alla carne formato Maxi,Pastificio La Sorgente,"9,99",GASTRONOMIA
Carrefour Bon appétit! Crocchette Prosciutto e Ricotta 220 g,Carrefour,"22,73",GASTRONOMIA
Carrefour Bon appétit! Crocchette con Riso e Quinoa 200 g,Carrefour,"20,00",GASTRONOMIA
"Megic Pizza Pizza Verdure 0,440 kg",Megic Pizza,"9,75",GASTRONOMIA
Carrefour Sensation Fajita Salsa 430 g,Carrefour,"7,19",GASTRONOMIA
Giovanni Rana Sfogliagrezza Funghi Porcini 250 g,Giovanni Rana,"15,00",GASTRONOMIA
Terre d'Italia Canederli dell'Alto Adige 4 x 80 g,Terre d'Italia,"17,16",GASTRONOMIA
"Riso alla contadina a base di riso, verdure, wurstel e prosciutto cotto",Banco Gastronomia Carrefour,"17,88",GASTRONOMIA
Lien Ying Thai-Style Pad Thai-Sauce 200 ml,Lien Ying,"15,45",GASTRONOMIA
Carrefour Sensation Medium Salsa 315 g,Carrefour,"7,14",GASTRONOMIA
Yutaka Dried Wakame Seaweed 40 g,Yutaka,"106,25",GASTRONOMIA
Carrefour Bon appétit! Cannelloni di Carne 260 g,Carrefour,"19,23",GASTRONOMIA
"Golfera Ben Fatto Insalata di Mare 0,200 kg",Golfera,"39,95",GASTRONOMIA
Divella Pasta Fresca Trofiette 500 g,Divella,"4,30",GASTRONOMIA
CORTECCE,Buratti,"4,38",GASTRONOMIA
Riccionepiadina Piadina Senza Glutine 2 x 125 g,Riccionepiadina,"16,36",GASTRONOMIA
Casonsei de la Bergamasca,Gerola,"17,16",GASTRONOMIA
Mulan I Giapponesi Yaki Soba con verdure 200 g,Mulan,"26,95",GASTRONOMIA
RISO BASMATI SALMONE E SPINACI,LA NUOVA GASTRONOMIA,"15,59",GASTRONOMIA
Cappelletti al prosciutto crudo,Gerola,"8,73",GASTRONOMIA
"Kioene mini cake Tortina con Cacao, Cocco e Avena 160 g",Kioene,"18,69",GASTRONOMIA
"Golfera Ben Fatto Insalata di Farro con Mazzancolle 0,250 kg",Golfera,"20,36",GASTRONOMIA
Carrefour Bon appétit! Ravioli di Magro al Pomodoro 260 g,Carrefour,"15,38",GASTRONOMIA
Buitoni Tortellini Funghi 230 g,Buitoni,"10,83",GASTRONOMIA
Fratelli Beretta Tramezzino più Tonno 130 g,Fratelli Beretta,"21,46",GASTRONOMIA
sabita Tikka Masala Simmer Sauce 200 ml,sabita,"19,45",GASTRONOMIA
Mulan Gyoza di Carne Gusto Classico 300 g,Mulan,"11,63",GASTRONOMIA
"Megic Pizza Pizza Margherita 0,380 kg",Megic Pizza,"9,18",GASTRONOMIA
Olive all'Etnea 270 gr,Ficacci,"12,96",GASTRONOMIA
Unconventional Ravioli Vegetali 0% Carne 100% Gusto 250 g,Unconventional,"18,36",GASTRONOMIA
Panzerottini con pomodoro e mozzarella,Carrefour,"35,45",GASTRONOMIA
Gnocchi freschi di patate 1 kg,Pastificio Bertoncello,"5,99",GASTRONOMIA
Tortelloni Ricotta e Spinaci,Gerola,"8,73",GASTRONOMIA
Save Fen-Si Vermicelli 250 g,Save,"17,56",GASTRONOMIA
Valess Veggie Cotoletta con Formaggio 180 g,Valess,"19,39",GASTRONOMIA
De Nuestra Tierra Pulpo de las Rías Gallegas en Aceite de Oliva 111 g,De Nuestra Tierra,"49,48",GASTRONOMIA
Save Green Tea Tè Verde Matcha 150 g,Save,"56,60",GASTRONOMIA
Old El Paso Panna Acida 230 g,Old El Paso,"13,00",GASTRONOMIA
Carrefour Bon appétit! Cannelloni di Magro 260 g,Carrefour,"19,23",GASTRONOMIA
Gnocchetti all'Ortica 500 g,C'era una volta,"8,78",GASTRONOMIA
"Megic Pizza Pizza Diavola 0,400 kg",Megic Pizza,"10,73",GASTRONOMIA
Mulan Street Food Bao Tradizionali con Carne di Maiale 180 g,Mulan,"27,72",GASTRONOMIA
Almaverde bio Rollini Zucca e Carote 160 g,Almaverde bio,"24,94",GASTRONOMIA
Herr's Carolina Reaper Cheese Curls 113 g,Herr's,"25,58",GASTRONOMIA
Olive denocciolate con peperoni 220 gr,Ficacci,"16,36",GASTRONOMIA
Quadrucci alla carne,Gerola,"17,16",GASTRONOMIA
Pasta Piccinini Gourmet Ravioli con Funghi 250 g,Pasta Piccinini,"15,96",GASTRONOMIA
Teneroni Hamburger con Prosciutto Cotto e Parmigiano Reggiano 2 x 75 g,Teneroni,"11,93",GASTRONOMIA
Carrefour Bon appétit! Insalata di Pasta 200 g,Carrefour,"20,00",GASTRONOMIA
Teneroni Hamburger con Prosciutto Cotto e Spinaci 2 x 75 g,Teneroni,"11,93",GASTRONOMIA
Olive Nocellara Etnea Denocciolate Condite 200 g,I Freschissimi,"17,45",GASTRONOMIA
Suzi Wan Vermicelli (fagioli mungo) 100 g,Suzi Wan,"14,90",GASTRONOMIA
deSiam Thai Cooking Sauce Green Curry 200 g,deSiam,"26,45",GASTRONOMIA
Jk's Real Taste Dal Makhni 270 g,JK's Real Taste,"19,59",GASTRONOMIA
Divella Pasta Fresca Cavatelli 500 g,Divella,"4,30",GASTRONOMIA
Olive Nocellara Etnea Schiacciate Condite 200 g,I Freschissimi,"17,45",GASTRONOMIA
il Pagnotto il Primavera Prosciutto Cotto e Pomodoro 2 Pezzi 160 g,il Pagnotto,"22,44",GASTRONOMIA
Casoncelli ricotta e spinaci,Gerola,"17,16",GASTRONOMIA
Orecchiette,Buratti,"4,38",GASTRONOMIA
Kioene mini cake Tortina con Mela e Uvetta 160 g,Kioene,"18,69",GASTRONOMIA
Coppiette di suino,Suino,"32,88",GASTRONOMIA
Mozzarelle in carrozza,Carrefour,"27,86",GASTRONOMIA
Olive ripiene al tartufo,Carrefour,"27,86",GASTRONOMIA
Kühne Made for Meat Chipotle Burger Style 235 ml,Kühne,"11,70",GASTRONOMIA
Madama Oliva Linea Freschissimi Olive Verdi Dolci Giganti (Halkidiki) 200 g,Madama Oliva,"17,45",GASTRONOMIA
Gallo blond Versatile 1 kg,Gallo,"4,25",PASTA_FARINA_RISO
"Simpl Farina ""00"" di grano tenero 1 Kg",Simpl,"0,55",PASTA_FARINA_RISO
"Carrefour Classic Farina di Grano Tenero Tipo ""00"" 1 kg",Carrefour,"0,75",PASTA_FARINA_RISO
Carrefour Sensation Cous Cous Grana Media 500 g,Carrefour,"2,38",PASTA_FARINA_RISO
"Carrefour Farina di Grano Tenero Tipo ""0"" Tipo Manitoba 1 kg",Carrefour,"0,99",PASTA_FARINA_RISO
Carrefour Semola di Grano Duro Rimacinata 1 kg,Carrefour,"1,39",PASTA_FARINA_RISO
Carrefour Classic Semolino di Grano Duro 250 g,Carrefour,"2,20",PASTA_FARINA_RISO
Carrefour Dolci & Decori Lievito istantaneo per Dolci 80 g,Carrefour,"9,88",PASTA_FARINA_RISO
Carrefour Classic Farina di Grano Tenero Integrale 500 g,Carrefour,"1,58",PASTA_FARINA_RISO
Carrefour Miscela per Pane e Pizza 1 kg,Carrefour,"1,29",PASTA_FARINA_RISO
"Carrefour Classic Farina di Grano Tenero Tipo ""0"" per Dolci 1 kg",Carrefour,"1,15",PASTA_FARINA_RISO
Carrefour Original Farina di Grano Tenero Tipo 1 macinata a pietra 500 g,Carrefour,"2,18",PASTA_FARINA_RISO
"Carrefour Classic Farina di Grano Tenero Tipo ""00"" Antigrumi 1 kg",Carrefour,"1,15",PASTA_FARINA_RISO
Carrefour Classic Farina di Mais per Polenta Bramata 1 Kg,Carrefour,"1,75",PASTA_FARINA_RISO
Carrefour Original Farina di Grano Tenero Tipo 2 macinata a pietra 500 g,Carrefour,"2,18",PASTA_FARINA_RISO
Carrefour Farina di Mais Tostato 375 g,Carrefour,"3,44",PASTA_FARINA_RISO
Carrefour Dolci & Decori Fecola di patate 250 g,Carrefour,"3,80",PASTA_FARINA_RISO
Carrefour No Gluten Lievito Vaniglinato per Dolci 3 x 16 g,Carrefour No Gluten,"26,04",PASTA_FARINA_RISO
Carrefour Semi di Lino 250 g,Carrefour,"6,20",PASTA_FARINA_RISO
Carrefour Classic Farina di Grano Duro 1 kg,Carrefour,"1,45",PASTA_FARINA_RISO
Carrefour No Gluten Lievito Istantaneo per Pizza 3 x 16 g,Carrefour No Gluten,"26,04",PASTA_FARINA_RISO
Carrefour Classic Cremor Tartaro 2 x 8 g,Carrefour,"86,88",PASTA_FARINA_RISO
Carrefour Semi di Zucca 250 g,Carrefour,"16,36",PASTA_FARINA_RISO
Terre d'Italia Farina per polenta taragna 1000 g,Terre d'Italia,"2,25",PASTA_FARINA_RISO
alce nero Couscous di Grano Duro Integrale 500 g,alce nero,"5,98",PASTA_FARINA_RISO
Carrefour Risotto alla milanese 175 g,Carrefour,"7,14",PASTA_FARINA_RISO
Carrefour Classic Farro Precotto 500 g,Carrefour,"6,38",PASTA_FARINA_RISO
Carrefour Polenta Veloce 500 g,Carrefour,"2,98",PASTA_FARINA_RISO
Carrefour Fagioli alla Messicana in Salsa Piccante 400 g,Carrefour,"4,23",PASTA_FARINA_RISO
Carrefour Classic Vellutata di Zucca 500 g,Carrefour,"2,90",PASTA_FARINA_RISO
Carrefour Risotto ai funghi porcini e zafferano 175 g,Carrefour,"7,14",PASTA_FARINA_RISO
Carrefour Risotto ai funghi porcini 175 g,Carrefour,"7,14",PASTA_FARINA_RISO
Carrefour Classic Mix 5 Cereali Precotti Grano Farro Orzo Riso e Avena 500 g,Carrefour,"6,38",PASTA_FARINA_RISO
Carrefour Classic Zuppa di Fagioli 500 g,Carrefour,"2,90",PASTA_FARINA_RISO
Carrefour Risotto alla marinara 175 g,Carrefour,"6,23",PASTA_FARINA_RISO
Carrefour Crema con funghi porcini 101 g,Carrefour,"10,79",PASTA_FARINA_RISO
"Carrefour Crema con zucca, patate e funghi porcini 70 g",Carrefour,"15,57",PASTA_FARINA_RISO
Knorr Vellutata Zucca 500 ml,Knorr,"4,30",PASTA_FARINA_RISO
Voiello Pasta Il Fusillo N°141 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Voiello Pasta La Mezza Manica Rigata N°122 grano Aureo 100% italiano Trafilata bronzo 500 g,Voiello,"3,70",PASTA_FARINA_RISO
Box Sfida Zero Sprechi,Sfida Zero Sprechi,"5,00",PASTA_FARINA_RISO
"Barilla Farina Tipo ""00"" di Grano Tenero 1000 g",Barilla,"1,25",PASTA_FARINA_RISO
Voiello Pasta La Mezza Penna Rigata N°154 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Voiello Pasta Lo Spaghetto N°104 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Barilla Pasta Spaghetti n.5 100% Grano Italiano 1Kg,Barilla,"2,09",PASTA_FARINA_RISO
Barilla Pasta Fusilli n.98 100% Grano Italiano 1Kg,Barilla,"2,09",PASTA_FARINA_RISO
Voiello Pasta La Farfalla N°192 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Rummo Integrale Penne Rigate № 66 500 g,Rummo,"1,98",PASTA_FARINA_RISO
Rummo Penne rigate n° 66 500 g,Rummo,"3,30",PASTA_FARINA_RISO
Barilla Pasta Penne Rigate n.73 100% Grano Italiano 1Kg,Barilla,"2,09",PASTA_FARINA_RISO
Voiello Pasta La Penna Doppia Rigatura N°152 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Voiello Pasta La Linguina N°112 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Rummo Spaghetti Grossi N°5 500 g,Rummo,"3,30",PASTA_FARINA_RISO
Rummo Fusilli n° 48 500 g,Rummo,"3,30",PASTA_FARINA_RISO
Carrefour Classic Riso Carnaroli 1 Kg,Carrefour,"3,69",PASTA_FARINA_RISO
Barilla Emiliane Tagliatelle Pasta all'Uovo 250g,Barilla,"6,60",PASTA_FARINA_RISO
Voiello Pasta I Sedani Rigati N°127 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Barilla Pasta Mezze Penne Rigate n.70 100% Grano Italiano 1Kg,Barilla,"2,09",PASTA_FARINA_RISO
Garofalo Fusilli 63 Pasta di Gragnano IGP 500 g,Garofalo,"1,90",PASTA_FARINA_RISO
Carrefour Classic Penne Rigate N.20 500 g,Carrefour,"1,38",PASTA_FARINA_RISO
Voiello Pasta Il Granfusillo N°180 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Rummo Integrale Fusilli № 48 500 g,Rummo,"3,38",PASTA_FARINA_RISO
Carrefour Classic Ditalini Rigati N.49 500 g,Carrefour,"1,38",PASTA_FARINA_RISO
Flora il Classico 1 Kg,Flora,"3,99",PASTA_FARINA_RISO
Carrefour Classic Fusilli N.28 500 g,Carrefour,"1,38",PASTA_FARINA_RISO
Garofalo Mezze Maniche Rigate 32 Pasta di Gragnano IGP 500 g,Garofalo,"1,90",PASTA_FARINA_RISO
Carrefour Riso Basmati 1 kg,Carrefour,"4,29",PASTA_FARINA_RISO
Carrefour Extra Gnocchetti alla Tirolese 350 g,Carrefour,"4,54",PASTA_FARINA_RISO
Garofalo Spaghetti 9 Pasta di Gragnano IGP 500 g,Garofalo,"1,90",PASTA_FARINA_RISO
Voiello Pasta Il Gran Spaghetto N°105 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
Carrefour Classic Mezze Penne Rigate N.145 500 g,Carrefour,"1,38",PASTA_FARINA_RISO
Voiello Pasta Il Tortiglione N°125 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
La Molisana 32 Mezzi Rigatoni 500 g,La Molisana,"1,90",PASTA_FARINA_RISO
La Molisana 15 Spaghetti 500 g,La Molisana,"1,90",PASTA_FARINA_RISO
Barilla Pasta Tortiglioni n.83 100% Grano Italiano 1Kg,Barilla,"2,09",PASTA_FARINA_RISO
Carrefour Classic Mezze Maniche N.32 500 g,Carrefour,"1,38",PASTA_FARINA_RISO
Rummo Rigatoni n° 50 500 g,Rummo,"3,30",PASTA_FARINA_RISO
Carrefour Classic Spaghetti N.5 500 g,Carrefour,"1,38",PASTA_FARINA_RISO
Garofalo Casarecce 88 Pasta di Gragnano IGP 500 g,Garofalo,"1,90",PASTA_FARINA_RISO
Barilla Pasta Spaghettini n.3 100% Grano Italiano 1Kg,Barilla,"2,09",PASTA_FARINA_RISO
Rummo Integrale Spaghetti № 3 500 g,Rummo,"1,98",PASTA_FARINA_RISO
Carrefour Bio Riso Basmati Bio,Carrefour Bio,"3,98",PASTA_FARINA_RISO
Giovanni Rana Gnocchi Freschi di Patate 500 g,Giovanni Rana,"5,98",PASTA_FARINA_RISO
Voiello Pasta Il Rigatone N°124 grano Aureo 100% italiano Trafilata bronzo 500 g,Voiello,"3,70",PASTA_FARINA_RISO
Giovanni Rana Gnocchetti Freschi di Patate 500 g,Giovanni Rana,"5,98",PASTA_FARINA_RISO
Rummo Integrale Elicoidali № 49 500 g,Rummo,"3,38",PASTA_FARINA_RISO
Carrefour Classic Riso Arborio 1 Kg,Carrefour,"2,95",PASTA_FARINA_RISO
Garofalo Rigatoni 35 Pasta di Gragnano IGP 500 g,Garofalo,"1,90",PASTA_FARINA_RISO
Voiello Pasta Il Fusillo Bucato N°145 grano Aureo 100% italiano Trafilata bronzo 500g,Voiello,"3,70",PASTA_FARINA_RISO
"PANEANGELI Lievito di Birra Mastro Fornaio per Pizze, Focacce, Pani Speciali e Dolci 3 x 7 g",PANEANGELI,"50,00",PASTA_FARINA_RISO
Carrefour Original Chicche di Patate 500 g,Carrefour,"2,38",PASTA_FARINA_RISO
Garofalo Farfalle 78 Pasta di Semola di Grano Duro 500 g,Garofalo,"1,90",PASTA_FARINA_RISO
Carrefour Classic Riso Basmati 250 g,Carrefour,"6,60",PASTA_FARINA_RISO
Barilla Emiliane Pappardelle Pasta all'Uovo 250 g,Barilla,"6,60",PASTA_FARINA_RISO
