data;scontrini;totale;ristorante
20180802;0;0.00;R002
20180802;0;0.00;R003
20180802;0;0.00;R004
20180802;0;0.00;R005
20180803;0;0.00;R001
20180803;0;0.00;R002
20180803;0;0.00;R003
20180803;0;0.00;R004
20180803;0;0.00;R005
20180804;0;0.00;R001
20180804;0;0.00;R002
20180804;0;0.00;R003
20180804;0;0.00;R004
20180804;0;0.00;R005
20180805;0;0.00;R001
20180805;0;0.00;R002
20180805;0;0.00;R003
20180805;0;0.00;R004
20180805;0;0.00;R005
20180806;0;0.00;R001
20180806;0;0.00;R002
20180806;0;0.00;R003
20180806;0;0.00;R004
20180806;0;0.00;R005
20180807;0;0.00;R001
20180807;0;0.00;R002
20180807;0;0.00;R003
20180807;0;0.00;R004
20180807;0;0.00;R005
20180808;0;0.00;R001
20180808;0;0.00;R002
20180808;0;0.00;R003
20180808;0;0.00;R004
20180808;0;0.00;R005
20180809;0;0.00;R001
20180809;0;0.00;R002
20180809;0;0.00;R003
20180809;0;0.00;R004
20180809;0;0.00;R005
20180810;0;0.00;R001
20180810;0;0.00;R002
20180810;0;0.00;R003
20180810;0;0.00;R004
20180810;0;0.00;R005
20180811;0;0.00;R001
20180811;0;0.00;R002
20180811;0;0.00;R003
20180811;0;0.00;R004
20180811;0;0.00;R005
20180812;0;0.00;R001
20180812;0;0.00;R002
20180812;0;0.00;R003
20180812;0;0.00;R004
20180812;0;0.00;R005
20180813;0;0.00;R001
20180813;0;0.00;R002
20180813;0;0.00;R003
20180813;0;0.00;R004
20180813;0;0.00;R005
20180814;0;0.00;R001
20180814;0;0.00;R002
20180814;0;0.00;R003
20180814;0;0.00;R004
20180814;0;0.00;R005
20180815;0;0.00;R001
20180815;0;0.00;R002
20180815;0;0.00;R003
20180815;0;0.00;R004
20180815;0;0.00;R005
20180816;0;0.00;R001
20180816;0;0.00;R002
20180816;0;0.00;R003
20180816;0;0.00;R004
20180816;0;0.00;R005
20180817;0;0.00;R001
20180817;0;0.00;R002
20180817;0;0.00;R003
20180817;0;0.00;R004
20180817;0;0.00;R005
20180818;0;0.00;R001
20180818;0;0.00;R002
20180818;0;0.00;R003
20180818;0;0.00;R004
20180818;0;0.00;R005
20180819;0;0.00;R001
20180819;0;0.00;R002
20180819;0;0.00;R003
20180819;0;0.00;R004
20180819;0;0.00;R005
20180820;0;0.00;R001
20180820;0;0.00;R002
20180820;0;0.00;R003
20180820;0;0.00;R004
20180820;0;0.00;R005
20180821;0;0.00;R001
20180821;0;0.00;R002
20180821;0;0.00;R003
20180821;0;0.00;R004
20180821;0;0.00;R005
20180822;0;0.00;R001
20180822;0;0.00;R002
20180822;0;0.00;R003
20180822;0;0.00;R004
20180822;0;0.00;R005
20180823;0;0.00;R001
20180823;0;0.00;R002
20180823;0;0.00;R003
20180823;0;0.00;R004
20180823;0;0.00;R005
20180824;0;0.00;R001
20180824;0;0.00;R002
20180824;0;0.00;R003
20180824;0;0.00;R004
20180824;0;0.00;R005
20180825;0;0.00;R001
20180825;0;0.00;R002
20180825;0;0.00;R003
20180825;0;0.00;R004
20180825;0;0.00;R005
20180826;0;0.00;R001
20180826;0;0.00;R002
20180826;0;0.00;R003
20180826;0;0.00;R004
20180826;0;0.00;R005
20180827;0;0.00;R001
20180827;0;0.00;R002
20180827;0;0.00;R003
20180827;0;0.00;R004
20180828;0;0.00;R001
20180828;0;0.00;R002
20180828;0;0.00;R003
20180828;0;0.00;R004
20180829;0;0.00;R001
20180829;0;0.00;R002
20180829;0;0.00;R003
20180829;0;0.00;R004
20180830;0;0.00;R001
20180830;0;0.00;R002
20180830;0;0.00;R003
20180830;0;0.00;R004
20180831;0;0.00;R001
20180831;0;0.00;R002
20180831;0;0.00;R003
20180831;0;0.00;R004
20180901;1276;37903.63;R001
20180901;1238;44509.36;R002
20180901;815;12843.98;R003
20180901;1158;35282.11;R004
20180901;774;20716.77;R005
20180902;1070;32612.52;R001
20180902;971;37013.43;R002
20180902;614;11186.60;R003
20180902;974;28216.62;R004
20180902;664;17360.71;R005
20180903;657;18721.47;R001
20180903;782;27336.32;R002
20180903;732;11780.12;R003
20180903;808;20499.46;R004
20180903;706;17965.21;R005
20180904;647;18962.33;R001
20180904;793;27500.18;R002
20180904;763;11823.71;R003
20180904;731;19196.58;R004
20180904;644;15124.61;R005
20180905;635;17765.62;R001
20180905;758;25443.04;R002
20180905;750;11815.69;R003
20180905;760;19578.31;R004
20180905;691;16779.77;R005
20180906;652;19102.57;R001
20180906;827;28380.14;R002
20180906;746;11993.69;R003
20180906;741;20342.24;R004
20180906;440;10646.50;R005
20180907;886;25488.90;R001
20180907;953;31443.89;R002
20180907;717;11423.54;R003
20180907;897;26632.54;R004
20180907;782;19139.48;R005
20180908;1097;32575.64;R001
20180908;1185;41197.88;R002
20180908;800;11788.20;R003
20180908;1066;32253.41;R004
20180908;817;21437.83;R005
20180909;874;25072.94;R001
20180909;850;32054.16;R002
20180909;655;10599.98;R003
20180909;921;28025.09;R004
20180909;657;17846.34;R005
20180910;627;18584.34;R001
20180910;850;29050.82;R002
20180910;745;11130.57;R003
20180910;784;22448.46;R004
20180910;918;21674.64;R005
20180911;589;16702.20;R001
20180911;848;28699.79;R002
20180911;756;13003.04;R003
20180911;806;22197.52;R004
20180911;768;18102.71;R005
20180912;617;18511.86;R001
20180912;856;27924.78;R002
20180912;792;12288.31;R003
20180912;804;21308.82;R004
20180912;949;24730.46;R005
20180913;576;15433.36;R001
20180913;898;30120.92;R002
20180913;856;13875.23;R003
20180913;778;19119.67;R004
20180913;748;18711.58;R005
20180914;803;22686.42;R001
20180914;1162;39615.61;R002
20180914;871;15439.51;R003
20180914;931;26352.64;R004
20180914;960;22904.29;R005
20180915;1308;36077.40;R001
20180915;1230;45008.00;R002
20180915;848;14223.96;R003
20180915;1056;31980.00;R004
20180915;950;24448.32;R005
20180916;835;26307.93;R001
20180916;992;37109.06;R002
20180916;699;12816.90;R003
20180916;940;25862.37;R004
20180916;680;17863.68;R005
20180917;521;13738.39;R001
20180917;869;31348.26;R002
20180917;851;13568.51;R003
20180917;724;19080.14;R004
20180917;667;15960.48;R005
20180918;563;15066.98;R001
20180918;761;25776.97;R002
20180918;767;12033.68;R003
20180918;674;17822.44;R004
20180918;706;16227.31;R005
20180919;548;15636.16;R001
20180919;759;25165.86;R002
20180919;823;12817.30;R003
20180919;694;18287.07;R004
20180919;752;18560.79;R005
20180920;711;18266.98;R001
20180920;965;29071.94;R002
20180920;901;13613.09;R003
20180920;928;21171.54;R004
20180920;1075;22315.21;R005
20180921;778;21807.05;R001
20180921;1089;35959.72;R002
20180921;929;14983.24;R003
20180921;1066;28518.36;R004
20180921;900;20283.43;R005
20180922;1174;33418.94;R001
20180922;1227;44819.64;R002
20180922;880;15441.72;R003
20180922;1138;33448.46;R004
20180922;912;23070.03;R005
20180923;1009;31502.80;R001
20180923;1039;37204.88;R002
20180923;694;12159.36;R003
20180923;926;25771.76;R004
20180923;604;15614.07;R005
20180924;460;10770.08;R001
20180924;699;22564.03;R002
20180924;836;11598.60;R003
20180924;749;18625.28;R004
20180924;639;12722.92;R005
20180925;502;13250.64;R001
20180925;713;23081.14;R002
20180925;892;11984.04;R003
20180925;759;16711.87;R004
20180925;737;14032.98;R005
20180926;470;11312.75;R001
20180926;845;27001.85;R002
20180926;856;11345.04;R003
20180926;742;18426.13;R004
20180926;723;14677.98;R005
20180927;490;11849.73;R001
20180927;778;25530.21;R002
20180927;864;11002.09;R003
20180927;790;18035.85;R004
20180927;652;15454.89;R005
20180928;835;21370.32;R001
20180928;1112;37143.23;R002
20180928;1020;15066.39;R003
20180928;1083;27170.89;R004
20180928;986;21941.77;R005
20180929;1202;34837.39;R001
20180929;1321;46442.73;R002
20180929;971;15134.25;R003
20180929;1263;33426.99;R004
20180929;915;20208.24;R005
20180930;924;25549.43;R001
20180930;935;34905.16;R002
20180930;816;12143.26;R003
20180930;955;27546.79;R004
20180930;712;16201.01;R005
20181001;444;11727.30;R001
20181001;671;22926.01;R002
20181001;770;11408.09;R003
20181001;707;18033.94;R004
20181001;544;11901.80;R005
20181002;486;12561.12;R001
20181002;711;23873.68;R002
20181002;834;11907.89;R003
20181002;675;16049.28;R004
20181002;561;13709.00;R005
20181003;454;11111.57;R001
20181003;753;26440.41;R002
20181003;829;11979.33;R003
20181003;723;18974.59;R004
20181003;608;12597.97;R005
20181004;427;11315.58;R001
20181004;792;26479.47;R002
20181004;772;11825.58;R003
20181004;714;18629.15;R004
20181004;647;14582.32;R005
20181005;770;20834.42;R001
20181005;1122;37370.95;R002
20181005;859;14141.74;R003
20181005;993;27162.66;R004
20181005;849;20594.75;R005
20181006;1292;35413.31;R001
20181006;1250;44624.30;R002
20181006;895;14045.93;R003
20181006;1098;32188.73;R004
20181006;929;24836.88;R005
20181007;907;27359.72;R001
20181007;959;35693.11;R002
20181007;629;11066.30;R003
20181007;864;25753.57;R004
20181007;570;14435.46;R005
20181008;411;10712.83;R001
20181008;731;23308.86;R002
20181008;775;11233.56;R003
20181008;673;16319.28;R004
20181008;649;15711.20;R005
20181009;406;9737.36;R001
20181009;736;24097.13;R002
20181009;774;10914.04;R003
20181009;633;16230.65;R004
20181009;565;12979.79;R005
20181010;483;12966.25;R001
20181010;762;26295.73;R002
20181010;735;10808.74;R003
20181010;684;17449.13;R004
20181010;567;14032.86;R005
20181011;483;13483.45;R001
20181011;763;26007.13;R002
20181011;782;11791.70;R003
20181011;773;20745.29;R004
20181011;535;12929.25;R005
20181012;772;21433.46;R001
20181012;1176;40506.99;R002
20181012;953;16187.84;R003
20181012;987;26035.28;R004
20181012;852;21634.42;R005
20181013;1220;34588.98;R001
20181013;1351;51113.99;R002
20181013;920;14748.90;R003
20181013;1195;34700.36;R004
20181013;849;21646.53;R005
20181014;907;27493.38;R001
20181014;945;38305.71;R002
20181014;648;11442.82;R003
20181014;919;27589.04;R004
20181014;556;15568.21;R005
20181015;436;11673.92;R001
20181015;716;23928.62;R002
20181015;836;12461.62;R003
20181015;657;17363.55;R004
20181015;520;12081.26;R005
20181016;398;10186.11;R001
20181016;730;23750.03;R002
20181016;743;11029.54;R003
20181016;700;17653.96;R004
20181016;581;13311.85;R005
20181017;468;11177.15;R001
20181017;795;27213.42;R002
20181017;799;11798.12;R003
20181017;671;17129.05;R004
20181017;556;13853.70;R005
20181018;430;10817.63;R001
20181018;761;25850.79;R002
20181018;756;11284.85;R003
20181018;737;19745.54;R004
20181018;635;15484.12;R005
20181019;762;21378.93;R001
20181019;1158;38815.89;R002
20181019;810;13217.57;R003
20181019;975;27088.00;R004
20181019;885;21285.39;R005
20181020;1291;35857.50;R001
20181020;1358;48972.02;R002
20181020;889;15529.33;R003
20181020;1206;35082.62;R004
20181020;844;21391.16;R005
20181021;888;25369.78;R001
20181021;984;38886.62;R002
20181021;667;12428.96;R003
20181021;842;25228.63;R004
20181021;529;14117.19;R005
20181022;425;11653.67;R001
20181022;710;23170.31;R002
20181022;748;10755.89;R003
20181022;672;17330.48;R004
20181022;498;11137.18;R005
20181023;404;9804.91;R001
20181023;771;24819.29;R002
20181023;732;10327.86;R003
20181023;696;19207.34;R004
20181023;520;12588.89;R005
20181024;462;12188.31;R001
20181024;756;26272.12;R002
20181024;779;11977.71;R003
20181024;712;17718.36;R004
20181024;759;18656.82;R005
20181025;431;11165.86;R001
20181025;722;25026.33;R002
20181025;693;10496.80;R003
20181025;755;19786.51;R004
20181025;630;14531.84;R005
20181026;654;19049.07;R001
20181026;1124;37415.35;R002
20181026;765;12078.83;R003
20181026;955;25429.75;R004
20181026;914;22339.29;R005
20181027;1227;34521.18;R001
20181027;1007;44543.80;R002
20181027;751;12071.97;R003
20181027;1114;32160.55;R004
20181027;753;20081.10;R005
20181028;108.5;30348.86;R001
20181028;857;33631.73;R002
20181028;596;10206.58;R003
20181028;919;27877.82;R004
20181028;617;17743.10;R005
20181029;344;8503.03;R001
20181029;630;21386.07;R002
20181029;701;9562.61;R003
20181029;606;16163.41;R004
20181029;487;11692.11;R005
20181030;446;12092.37;R001
20181030;697;23854.43;R002
20181030;755;11059.99;R003
20181030;684;18606.84;R004
20181030;580;13735.36;R005
20181031;997;28608.03;R001
20181031;1111;40088.22;R002
20181031;894;15086.07;R003
20181031;1153;31330.85;R004
20181031;852;24084.62;R005
20181101;952;29553.30;R001
20181101;1042;39691.42;R002
20181101;620;10876.23;R003
20181101;812;24482.14;R004
20181101;655;17651.65;R005
20181102;863;25407.91;R001
20181102;1092;37404.24;R002
20181102;685;12074.77;R003
20181102;1013;29023.68;R004
20181102;711;17572.96;R005
20181103;1364;38330.67;R001
20181103;1236;43784.93;R002
20181103;787;11752.32;R003
20181103;1051;31206.33;R004
20181103;754;19038.18;R005
20181104;972;29527.15;R001
20181104;935;35953.38;R002
20181104;708;12910.22;R003
20181104;822;23671.63;R004
20181104;634;16572.22;R005
20181105;378;10034.45;R001
20181105;633;21994.13;R002
20181105;799;11370.47;R003
20181105;583;15391.49;R004
20181105;536;11951.75;R005
20181106;378;10415.65;R001
20181106;710;24906.12;R002
20181106;690;9450.29;R003
20181106;618;17238.47;R004
20181106;528;12987.37;R005
20181107;418;12200.60;R001
20181107;735;24746.44;R002
20181107;747;10806.34;R003
20181107;617;16441.93;R004
20181107;630;16605.86;R005
20181108;424;13164.50;R001
20181108;785;26846.51;R002
20181108;748;10945.21;R003
20181108;664;17234.76;R004
20181108;564;13775.17;R005
20181109;660;18426.47;R001
20181109;1106;37612.29;R002
20181109;833;13391.13;R003
20181109;1055;28200.90;R004
20181109;864;22770.95;R005
20181110;1156;34527.60;R001
20181110;1395;50206.98;R002
20181110;891;14978.84;R003
20181110;1176;33507.46;R004
20181110;748;20605.17;R005
20181111;894;28064.96;R001
20181111;1008;37958.98;R002
20181111;628;11455.11;R003
20181111;898;26996.95;R004
20181111;562;15193.18;R005
20181112;386;10587.60;R001
20181112;728;24531.25;R002
20181112;719;10926.68;R003
20181112;611;15869.35;R004
20181112;564;12958.86;R005
20181113;415;10461.24;R001
20181113;824;28789.89;R002
20181113;730;10478.71;R003
20181113;654;17026.96;R004
20181113;604;15366.69;R005
20181114;487;12507.86;R001
20181114;808;26658.06;R002
20181114;741;11026.39;R003
20181114;688;18658.75;R004
20181114;676;16809.25;R005
20181115;465;12547.55;R001
20181115;768;26430.74;R002
20181115;760;11563.72;R003
20181115;704;19790.53;R004
20181115;592;15625.18;R005
20181116;767;23041.79;R001
20181116;1161;41597.87;R002
20181116;956;16157.01;R003
20181116;999;29680.93;R004
20181116;796;21260.55;R005
20181117;1225;36591.08;R001
20181117;1321;49442.05;R002
20181117;920;15342.97;R003
20181117;1162;35059.44;R004
20181117;867;24175.76;R005
20181118;998;31078.73;R001
20181118;925;38946.52;R002
20181118;663;13307.55;R003
20181118;902;26644.77;R004
20181118;544;15321.79;R005
20181119;418;10593.18;R001
20181119;698;22887.63;R002
20181119;866;10814.45;R003
20181119;683;16997.39;R004
20181119;542;11882.93;R005
20181120;464;12729.85;R001
20181120;756;26166.00;R002
20181120;837;11626.06;R003
20181120;734;18799.56;R004
20181120;637;14124.43;R005
20181121;506;12762.24;R001
20181121;778;25655.76;R002
20181121;904;12861.76;R003
20181121;741;18110.98;R004
20181121;692;14630.37;R005
20181122;526;12052.37;R001
20181122;822;27733.21;R002
20181122;902;14554.24;R003
20181122;806;20422.99;R004
20181122;760;17714.99;R005
20181123;904;25858.72;R001
20181123;1112;40274.55;R002
20181123;980;15385.41;R003
20181123;1052;28422.51;R004
20181123;979;22574.35;R005
20181124;1391;38408.23;R001
20181124;1372;50468.59;R002
20181124;1057;16580.52;R003
20181124;1269;37080.79;R004
20181124;936;22888.07;R005
20181125;1075;32224.20;R001
20181125;1031;41124.88;R002
20181125;741;12675.44;R003
20181125;975;28490.16;R004
20181125;690;17348.42;R005
20181126;446;11659.16;R001
20181126;627;22335.71;R002
20181126;765;10612.34;R003
20181126;597;14924.96;R004
20181126;489;11627.02;R005
20181127;419;10938.35;R001
20181127;724;24714.27;R002
20181127;748;10650.12;R003
20181127;675;18139.24;R004
20181127;521;11630.74;R005
20181128;444;11596.85;R001
20181128;754;26562.96;R002
20181128;734;11405.91;R003
20181128;718;20347.17;R004
20181128;526;12709.32;R005
20181129;440;12134.80;R001
20181129;738;26552.98;R002
20181129;782;11902.71;R003
20181129;652;18524.25;R004
20181129;645;15330.53;R005
20181130;744;20998.16;R001
20181130;1138;39210.69;R002
20181130;834;12770.72;R003
20181130;1001;29157.27;R004
20181130;956;24371.35;R005
20181201;1608;43061.65;R001
20181201;1510;52892.17;R002
20181201;1023;16658.55;R003
20181201;1285;36542.10;R004
20181201;1123;26101.92;R005
20181202;1001;32705.31;R001
20181202;968;38919.60;R002
20181202;673;11618.35;R003
20181202;921;28220.68;R004
20181202;606;16261.35;R005
20181203;513;13402.77;R001
20181203;703;23148.59;R002
20181203;806;12536.88;R003
20181203;619;15902.86;R004
20181203;653;15447.43;R005
20181204;456;12239.14;R001
20181204;794;25174.62;R002
20181204;787;10832.39;R003
20181204;686;17667.75;R004
20181204;676;15239.33;R005
20181205;505;14096.00;R001
20181205;830;29261.70;R002
20181205;763;12706.45;R003
20181205;758;19994.89;R004
20181205;712;17949.64;R005
20181206;563;13406.39;R001
20181206;995;31596.15;R002
20181206;798;11058.22;R003
20181206;746;19229.18;R004
20181206;785;16508.98;R005
20181207;821;22947.41;R001
20181207;1224;41707.72;R002
20181207;985;15854.34;R003
20181207;981;26333.30;R004
20181207;1048;24389.38;R005
20181208;1437;40714.28;R001
20181208;1266;48024.38;R002
20181208;817;14516.33;R003
20181208;1062;29833.32;R004
20181208;781;19222.73;R005
20181209;1009;30587.23;R001
20181209;980;39306.01;R002
20181209;614;12406.90;R003
20181209;806;26285.06;R004
20181209;630;16904.82;R005
20181210;512;13366.52;R001
20181210;835;27776.17;R002
20181210;843;12540.00;R003
20181210;556;14160.12;R004
20181210;720;15469.37;R005
20181211;523;15334.46;R001
20181211;750;25194.19;R002
20181211;777;11924.14;R003
20181211;687;19192.34;R004
20181211;673;17588.31;R005
20181212;609;16749.66;R001
20181212;813;27165.59;R002
20181212;898;13367.23;R003
20181212;729;19272.68;R004
20181212;880;18945.20;R005
20181213;506;14638.45;R001
20181213;810;28441.08;R002
20181213;783;11350.12;R003
20181213;676;17365.05;R004
20181213;673;16118.11;R005
20181214;784;22209.16;R001
20181214;1129;38115.29;R002
20181214;950;15193.93;R003
20181214;1052;29463.22;R004
20181214;942;23504.30;R005
20181215;1424;44078.61;R001
20181215;1368;52316.38;R002
20181215;978;17585.60;R003
20181215;1090;31709.75;R004
20181215;936;26618.25;R005
20181216;1076;34213.64;R001
20181216;911;37300.97;R002
20181216;646;11973.56;R003
20181216;924;28221.90;R004
20181216;577;15939.55;R005
20181217;576;15041.05;R001
20181217;762;26773.44;R002
20181217;1015;18129.79;R003
20181217;648;17531.06;R004
20181217;704;16661.11;R005
20181218;589;16494.82;R001
20181218;821;27225.21;R002
20181218;1048;18772.23;R003
20181218;775;20651.12;R004
20181218;853;21450.16;R005
20181219;600;15595.41;R001
20181219;853;29443.35;R002
20181219;760;11787.27;R003
20181219;805;20737.49;R004
20181219;672;16132.43;R005
20181220;779;20646.88;R001
20181220;989;33603.90;R002
20181220;911;13317.91;R003
20181220;934;25280.52;R004
20181220;955;22066.70;R005
20181221;1052;30022.82;R001
20181221;1158;41026.53;R002
20181221;1058;19795.12;R003
20181221;1061;30647.29;R004
20181221;1071;29089.94;R005
20181222;1387;41260.53;R001
20181222;1341;51346.12;R002
20181222;1016;18650.70;R003
20181222;1036;32326.91;R004
20181222;936;25461.45;R005
20181223;1304;41372.35;R001
20181223;951;36972.16;R002
20181223;623;12882.01;R003
20181223;841;26207.28;R004
20181223;715;21339.24;R005
20181224;558;15707.30;R001
20181224;298;12880.14;R002
20181224;760;13528.66;R003
20181224;364;10406.07;R004
20181224;204;5756.65;R005
20181225;254;6816.05;R001
20181225;488;17393.84;R002
20181225;0;0.00;R003
20181225;324;9554.72;R004
20181225;261;6916.98;R005
20181226;967;28039.91;R001
20181226;898;34676.99;R002
20181226;0;0.00;R003
20181226;742;21588.65;R004
20181226;533;14122.68;R005
20181227;840;23441.22;R001
20181227;870;32856.53;R002
20181227;716;12819.61;R003
20181227;745;19540.50;R004
20181227;549;14115.63;R005
20181228;993;29171.44;R001
20181228;1128;41320.62;R002
20181228;744;13939.69;R003
20181228;890;26488.49;R004
20181228;734;18794.88;R005
20181229;1319;39121.31;R001
20181229;1178;45129.93;R002
20181229;834;15574.01;R003
20181229;1046;30063.13;R004
20181229;700;19093.53;R005
20181230;1091;33883.67;R001
20181230;942;38279.28;R002
20181230;652;12731.63;R003
20181230;770;24498.33;R004
20181230;550;16329.33;R005
20181231;337;9733.78;R001
20181231;315;13333.57;R002
20181231;546;9180.07;R003
20181231;353;9454.57;R004
20181231;173;4379.79;R005
20190101;726;23194.80;R001
20190101;1134;49502.82;R002
20190101;0;0.00;R003
20190101;723;27103.28;R004
20190101;602;18731.39;R005
20190102;760;23153.68;R001
20190102;819;32089.23;R002
20190102;756;13875.79;R003
20190102;743;20856.89;R004
20190102;549;13676.58;R005
20190103;793;24102.22;R001
20190103;903;33898.58;R002
20190103;636;9393.60;R003
20190103;771;20987.90;R004
20190103;559;14659.57;R005
20190104;867;25598.91;R001
20190104;1094;40909.66;R002
20190104;678;11828.14;R003
20190104;913;26318.88;R004
20190104;763;19086.60;R005
20190105;1489;45219.22;R001
20190105;1313;51690.91;R002
20190105;809;14025.77;R003
20190105;1041;30577.31;R004
20190105;741;20656.83;R005
20190106;1030;31994.51;R001
20190106;895;37569.23;R002
20190106;567;11059.59;R003
20190106;804;26428.93;R004
20190106;589;17383.61;R005
20190107;390;10425.79;R001
20190107;652;22445.22;R002
20190107;678;9842.04;R003
20190107;590;15406.06;R004
20190107;508;13585.45;R005
20190108;354;10072.76;R001
20190108;594;21082.62;R002
20190108;649;9320.28;R003
20190108;587;14780.97;R004
20190108;530;13768.25;R005
20190109;445;12663.67;R001
20190109;715;25315.90;R002
20190109;684;10346.17;R003
20190109;683;19109.22;R004
20190109;575;14814.42;R005
20190110;436;11819.50;R001
20190110;793;27039.67;R002
20190110;742;11829.23;R003
20190110;734;20683.48;R004
20190110;648;15679.09;R005
20190111;792;22814.69;R001
20190111;1142;40558.13;R002
20190111;759;12354.73;R003
20190111;941;26413.30;R004
20190111;931;24684.69;R005
20190112;1408;41417.31;R001
20190112;1313;52197.66;R002
20190112;882;14878.34;R003
20190112;1166;34114.24;R004
20190112;850;24499.49;R005
20190113;1126;35243.40;R001
20190113;961;40130.56;R002
20190113;561;9768.41;R003
20190113;878;26908.07;R004
20190113;706;20475.06;R005
20190114;433;10859.00;R001
20190114;720;25509.78;R002
20190114;801;12348.02;R003
20190114;632;17456.18;R004
20190114;541;13776.73;R005
20190115;453;12502.28;R001
20190115;811;28275.87;R002
20190115;729;11731.57;R003
20190115;674;17905.84;R004
20190115;609;15629.89;R005
20190116;469;13817.70;R001
20190116;794;28818.88;R002
20190116;708;10613.18;R003
20190116;672;18608.12;R004
20190116;647;14631.43;R005
20190117;461;12978.89;R001
20190117;833;30307.62;R002
20190117;743;12599.00;R003
20190117;767;20833.30;R004
20190117;635;15239.80;R005
20190118;764;20895.54;R001
20190118;1231;44375.64;R002
20190118;821;13785.66;R003
20190118;957;28018.88;R004
20190118;976;25204.89;R005
20190119;1140;33018.62;R001
20190119;1299;49461.52;R002
20190119;953;17096.38;R003
20190119;1140;33502.68;R004
20190119;902;24875.32;R005
20190120;1030;32756.13;R001
20190120;926;39116.25;R002
20190120;635;13033.74;R003
